"","LAGOSLAKEI","Rowid_","A_1","A_2","A_3","buff_area_ha","GAP12_buff_ha","GAP123_buff_ha","GAP12_buff_pct","GAP123_buff_pct"
"2191",81256,NA,0,0,4998600,987.161603898244,0,499.86,0,0.506360861307897
"2192",81261,NA,0,0,956700,934.097519485232,0,95.67,0,0.10241971315021
"2193",81269,NA,0,0,1394100,1022.10976467043,0,139.41,0,0.136394352953816
"2194",81277,NA,819900,0,1046700,945.675553652395,81.99,186.66,0.0866999254483608,0.197382706234797
"2195",81297,NA,0,0,28800,940.534607310298,0,2.88,0,0.0030620882821485
"2196",81304,NA,0,0,1481400,1383.97424411734,0,148.14,0,0.107039564232989
"2197",81310,NA,0,0,133200,1175.4262342584,0,13.32,0,0.011332059479176
"2198",82187,NA,0,0,4129200,959.665758395144,0,412.92,0,0.430274808064976
"2199",82193,NA,0,3905100,5875200,1559.38638510962,390.51,978.03,0.250425426134876,0.627189008022056
"2200",82195,NA,6417900,171900,0,905.235635705984,658.98,658.98,0.727965155156611,0.727965155156611
"2201",82225,NA,0,2021400,0,1039.7784803182,202.14,202.14,0.194406793202856,0.194406793202856
"2202",82260,NA,0,0,144000,1241.12808507252,0,14.4,0,0.011602348035786
"2203",82266,NA,0,30600,0,851.462016521991,3.06,3.06,0.00359381856221765,0.00359381856221765
"2204",82271,NA,0,275400,0,855.556654420107,27.54,27.54,0.0321895690457419,0.0321895690457419
"2205",82276,NA,0,0,5714100,922.820593894522,0,571.41,0,0.619199445461565
"2206",82280,NA,0,0,1580400,861.453529744876,0,158.04,0,0.183457371225589
"2207",82281,NA,1623600,6829200,0,845.382282675658,845.28,845.28,0.999879010149901,0.999879010149901
"2208",82285,NA,0,276300,0,838.429791915206,27.63,27.63,0.032954458759016,0.032954458759016
"2209",82287,NA,1011600,989100,30600,903.119198973347,200.07,203.13,0.221532218811688,0.224920475869537
"2210",82296,NA,0,109800,0,1456.5105947971,10.98,10.98,0.00753856514276136,0.00753856514276136
"2211",82309,NA,0,47700,0,1014.96658613142,4.77,4.77,0.0046996621023565,0.0046996621023565
"2212",82315,NA,0,27000,0,1532.51488212526,2.7,2.7,0.00176180997097771,0.00176180997097771
"2213",82318,NA,0,90000,0,845.708336927567,9,9,0.0106419667478941,0.0106419667478941
"2214",83254,NA,0,179100,4544100,873.290774205303,17.91,472.32,0.0205086330109214,0.540850784127214
"2215",83255,NA,0,1938600,6408900,919.647737970824,193.86,834.75,0.210798104530487,0.907684503027052
"2216",83257,NA,0,6967800,0,877.820518544303,696.78,696.78,0.793761350162418,0.793761350162418
"2217",83274,NA,0,0,8579700,923.716541598026,0,857.97,0,0.928823899283773
"2218",83279,NA,0,2268000,0,993.293547054616,226.8,226.8,0.228331293072952,0.228331293072952
"2219",83286,NA,0,174600,0,923.959730930703,17.46,17.46,0.0188969274477066,0.0188969274477066
"2220",83316,NA,0,0,5823000,875.903595073437,0,582.3,0,0.664799189403006
"2221",83348,NA,0,6302700,0,1093.57479636121,630.27,630.27,0.576339178716608,0.576339178716608
"2222",83349,NA,0,0,3230100,1224.71056556318,0,323.01,0,0.263743948229486
"2223",83356,NA,0,261000,0,873.636452540487,26.1,26.1,0.0298751270326491,0.0298751270326491
"2224",83358,NA,0,1728000,0,865.275959600701,172.8,172.8,0.199705074528757,0.199705074528757
"2225",83366,NA,0,0,825300,1184.93945630216,0,82.53,0,0.0696491281145719
"2226",83370,NA,0,73800,3871800,1403.45583139328,7.38,394.56,0.00525844834936737,0.28113460443447
"2227",83371,NA,0,0,521100,1171.28793774951,0,52.11,0,0.0444894874441576
"2228",83373,NA,0,131400,2537100,1411.10430609326,13.14,266.85,0.00931185592961513,0.189107211173348
"2229",83377,NA,0,116100,0,868.196194770798,11.61,11.61,0.0133725534273564,0.0133725534273564
"2230",83379,NA,0,112500,0,1218.52741896278,11.25,11.25,0.00923245535958152,0.00923245535958152
"2231",83380,NA,0,7200,3103200,866.600947167929,0.72,311.04,0.00083083223293602,0.358919524628361
"2232",83381,NA,0,0,6169500,921.835623995635,0,616.95,0,0.669262484482723
"2233",83387,NA,0,63900,0,851.113539315196,6.39,6.39,0.00750781147852656,0.00750781147852656
"2234",83390,NA,0,0,959400,951.884887331428,0,95.94,0,0.100789498054711
"2235",83394,NA,0,345600,0,922.462102748647,34.56,34.56,0.0374649537330825,0.0374649537330825
"2236",84343,NA,0,0,2165400,870.810288326778,0,216.54,0,0.248664953667545
"2237",84353,NA,0,19800,51300,1001.9164114033,1.98,7.11,0.00197621276332502,0.0070964003773944
"2238",84354,NA,0,192600,0,859.7464595845,19.26,19.26,0.022401953256438,0.022401953256438
"2239",84355,NA,0,9197100,52200,925.306088774993,919.71,924.93,0.993952175563438,0.999593552036936
"2240",84359,NA,0,0,85500,1093.74197809628,0,8.55,0,0.00781720019092782
"2241",84363,NA,0,0,4559400,958.550189360583,0,455.94,0,0.475655844692016
"2242",84372,NA,0,0,1723500,840.571348576966,0,172.35,0,0.205039108567973
"2243",84380,NA,0,232200,0,1370.98575161363,23.22,23.22,0.0169367186877548,0.0169367186877548
"2244",84397,NA,0,0,4161600,871.298044805659,0,416.16,0,0.477632197708906
"2245",84398,NA,0,0,27000,1383.04512711413,0,2.7,0,0.00195221395677366
"2246",84403,NA,0,13500,0,850.786723718684,1.35,1.35,0.00158676665063521,0.00158676665063521
"2247",84410,NA,0,0,735300,994.648785647874,0,73.53,0,0.0739255916872261
"2248",84422,NA,0,0,57600,915.514999741192,0,5.76,0,0.00629154082852635
"2249",84426,NA,0,16200,0,983.884607201422,1.62,1.62,0.00164653455104655,0.00164653455104655
"2250",84435,NA,0,1403100,228600,821.925884240862,140.31,163.17,0.170708822644747,0.198521549361723
"2251",84436,NA,0,6050700,0,1010.11504972247,605.07,605.07,0.599010974211543,0.599010974211543
"2252",84438,NA,0,452700,0,860.594912980007,45.27,45.27,0.0526031461692497,0.0526031461692497
"2253",84442,NA,0,0,4127400,1057.71082136077,0,412.74,0,0.390220078744206
"2254",84443,NA,0,910800,0,1003.79260612491,91.08,91.08,0.0907358745663705,0.0907358745663705
"2255",84452,NA,0,0,96300,865.567101267063,0,9.63,0,0.0111256539047095
"2256",84453,NA,0,0,1908000,914.496462768638,0,190.8,0,0.20863940733281
"2257",84454,NA,0,0,3312000,1252.02155578995,0,331.2,0,0.264532186741012
"2258",84459,NA,4810500,1822500,0,857.104411528402,663.3,663.3,0.77388471121878,0.77388471121878
"2259",84462,NA,0,21600,0,859.28356189967,2.16,2.16,0.00251372200723211,0.00251372200723211
"2260",84473,NA,0,1800,0,850.12834188849,0.18,0.18,0.000211732736259733,0.000211732736259733
"2261",85331,NA,0,0,2464200,867.398323127746,0,246.42,0,0.284090934268164
"2262",85337,NA,0,8677800,0,1006.7402264049,867.78,867.78,0.861970126195185,0.861970126195185
"2263",85339,NA,0,1098900,0,1359.77870496243,109.89,109.89,0.0808146204959401,0.0808146204959401
"2264",85341,NA,0,0,8906400,946.378675724163,0,890.64,0,0.941103199856535
"2265",85354,NA,0,0,3224700,1049.6395466188,0,322.47,0,0.307219750855207
"2266",85367,NA,0,0,3532500,859.728582338811,0,353.25,0,0.410885490207871
"2267",85369,NA,0,9948600,0,994.826062993669,994.86,994.86,1,1
"2268",85377,NA,0,68400,0,869.108060660139,6.84,6.84,0.00787013756931977,0.00787013756931977
"2269",85395,NA,0,109800,0,925.949611166211,10.98,10.98,0.0118580966691815,0.0118580966691815
"2270",85403,NA,0,0,4897800,887.835848111097,0,489.78,0,0.551656030832754
"2271",85404,NA,0,0,1075500,859.891788343118,0,107.55,0,0.125073877269177
"2272",85407,NA,0,0,1631700,879.274459141789,0,163.17,0,0.185573455823181
"2273",85413,NA,0,88200,0,1179.47619220212,8.82,8.82,0.00747789574585034,0.00747789574585034
"2274",85417,NA,0,918000,0,896.811227032298,91.8,91.8,0.102362679271737,0.102362679271737
"2275",85419,NA,0,6907500,0,891.110448538678,690.75,690.75,0.775156436705184,0.775156436705184
"2276",85422,NA,0,0,122400,838.273963781008,0,12.24,0,0.0146014316665543
"2277",85424,NA,0,0,50400,862.353002546198,0,5.04,0,0.00584447434533052
"2278",85425,NA,0,59400,0,859.852893698999,5.94,5.94,0.00690815841119837,0.00690815841119837
"2279",85426,NA,0,254700,7200,881.918276596088,25.47,26.19,0.0288802269733039,0.0296966291492277
"2280",85431,NA,0,0,653400,828.915835799179,0,65.34,0,0.0788258556274342
"2281",85433,NA,0,0,14400,891.19782296438,0,1.44,0,0.0016158028699062
"2282",85435,NA,0,3600,0,903.116078785504,0.36,0.36,0.00039861985458627,0.00039861985458627
"2283",85443,NA,0,409500,0,869.847817523396,40.95,40.95,0.0470772003734993,0.0470772003734993
"2284",85449,NA,0,1146600,42300,1108.02916830169,114.66,118.89,0.103481030355674,0.107298619387634
"2285",86387,NA,0,0,260100,856.885203559365,0,26.01,0,0.0303541243237234
"2286",86389,NA,1688400,2991600,9900,1346.04014463186,468,468.99,0.347686509846256,0.348422000540162
"2287",86391,NA,0,867600,0,902.895718052571,86.76,86.76,0.0960908311616872,0.0960908311616872
"2288",86395,NA,0,6300,0,840.262084421268,0.63,0.63,0.00074976606904013,0.00074976606904013
"2289",86399,NA,0,0,1734300,835.413401769633,0,173.43,0,0.207597818795614
"2290",86404,NA,0,0,652500,2805.47159296928,0,65.25,0,0.0232581217943968
"2291",86411,NA,0,0,1926900,846.328731928142,0,192.69,0,0.227677488345463
"2292",86415,NA,0,0,4066200,898.445390154872,0,406.62,0,0.452581764518718
"2293",86436,NA,128700,340200,0,1230.80230371147,46.89,46.89,0.0380971012636261,0.0380971012636261
"2294",86459,NA,0,237600,0,954.248259276213,23.76,23.76,0.0248991808672742,0.0248991808672742
"2295",86463,NA,0,4299300,0,831.874197858521,429.93,429.93,0.516820934110904,0.516820934110904
"2296",86466,NA,0,2445300,0,960.236572812103,244.53,244.53,0.254655995119912,0.254655995119912
"2297",86476,NA,814500,2040300,0,1428.39340498286,285.48,285.48,0.199860905968987,0.199860905968987
"2298",86483,NA,4551300,0,0,903.635857204049,455.13,455.13,0.503665272212884,0.503665272212884
"2299",86490,NA,2314800,203400,0,926.434088714169,251.82,251.82,0.271816422849369,0.271816422849369
"2300",86492,NA,0,0,925200,1049.69625067835,0,92.52,0,0.0881397832374937
"2301",86509,NA,0,50400,0,1002.15262713581,5.04,5.04,0.0050291740634403,0.0050291740634403
"2302",86512,NA,0,0,3105000,862.571129181094,0,310.5,0,0.35997031374651
"2303",86520,NA,0,0,297900,949.233501259717,0,29.79,0,0.031383215995291
"2304",87455,NA,0,0,1696500,969.721964902802,0,169.65,0,0.174947053011225
"2305",87465,NA,314100,0,0,968.120392235114,31.41,31.41,0.0324443119388109,0.0324443119388109
"2306",87477,NA,443700,0,1089000,961.054350632699,44.37,153.27,0.0461680444719797,0.159481094798745
"2307",87526,NA,0,39600,0,945.151808365287,3.96,3.96,0.00418980312469499,0.00418980312469499
"2308",87529,NA,0,0,5843700,857.89471115272,0,584.37,0,0.681167505059921
"2309",87534,NA,0,198000,145800,981.302004468118,19.8,34.38,0.0201772745901318,0.0350350858792289
"2310",87536,NA,0,6419700,0,882.340246226712,641.97,641.97,0.727576468086269,0.727576468086269
"2311",87539,NA,0,1560600,0,902.902099643172,156.06,156.06,0.172842659311209,0.172842659311209
"2312",87545,NA,0,1238400,0,937.568323722456,123.84,123.84,0.132086373725079,0.132086373725079
"2313",87551,NA,0,0,2935800,941.063259791349,0,293.58,0,0.311966275322546
"2314",87552,NA,0,6631200,0,1020.88758544916,663.12,663.12,0.649552418357844,0.649552418357844
"2315",87557,NA,0,0,832500,859.162621595396,0,83.25,0,0.0968966734672552
"2316",87558,NA,0,473400,0,997.993963076587,47.34,47.34,0.0474351566757594,0.0474351566757594
"2317",87559,NA,0,390600,0,871.734974769204,39.06,39.06,0.0448071961439213,0.0448071961439213
"2318",87561,NA,0,0,3719700,1071.39116687367,0,371.97,0,0.347184120516329
"2319",87573,NA,0,9000,0,1338.79240572203,0.9,0.9,0.000672247613710221,0.000672247613710221
"2320",87578,NA,0,0,438300,1082.25947522263,0,43.83,0,0.0404986059290299
"2321",87591,NA,0,99000,0,1960.06217184213,9.9,9.9,0.0050508601932232,0.0050508601932232
"2322",87592,NA,0,85500,0,998.514698708127,8.55,8.55,0.00856271821642881,0.00856271821642881
"2323",88500,NA,0,1934100,6999300,895.159257471417,193.41,893.34,0.216062112284166,0.997967671722956
"2324",88502,NA,0,1017000,900,901.593224932755,101.7,101.79,0.112800315250356,0.112900138538188
"2325",88508,NA,763200,22500,0,993.423932591741,78.57,78.57,0.0790901018410327,0.0790901018410327
"2326",88531,NA,0,0,2963700,1052.02469058716,0,296.37,0,0.281713920454271
"2327",88535,NA,0,0,46800,920.925809004958,0,4.68,0,0.00508184259170307
"2328",88545,NA,0,968400,0,871.881926150453,96.84,96.84,0.111070085404304,0.111070085404304
"2329",88563,NA,0,0,1431900,2189.52314054529,0,143.19,0,0.0653978016255809
"2330",88566,NA,0,0,312300,919.265700290618,0,31.23,0,0.0339727676014964
"2331",88574,NA,0,11700,0,907.173391588206,1.17,1.17,0.00128972036751614,0.00128972036751614
"2332",88584,NA,0,0,286200,968.759799687633,0,28.62,0,0.0295429269559164
"2333",88588,NA,0,0,60300,881.928685234568,0,6.03,0,0.00683728752784154
"2334",88590,NA,0,298800,109800,932.755715968657,29.88,40.86,0.0320341108485944,0.043805681702596
"2335",88597,NA,0,0,5461200,960.403695012194,0,546.12,0,0.568635879720419
"2336",88599,NA,0,0,1620900,1022.79795899161,0,162.09,0,0.158477046786255
"2337",88600,NA,0,283500,3720600,842.316919020981,28.35,400.41,0.0336571655629938,0.475367395523046
"2338",88609,NA,0,78300,0,1055.49170111601,7.83,7.83,0.00741834349973673,0.00741834349973673
"2339",88611,NA,0,14400,0,1113.2586487921,1.44,1.44,0.00129349994411668,0.00129349994411668
"2340",88612,NA,0,0,677700,1041.94927242862,0,67.77,0,0.0650415541267559
"2341",88623,NA,0,0,1418400,1174.31795073419,0,141.84,0,0.120785005382334
"2342",88624,NA,0,0,1089900,901.23024600203,0,108.99,0,0.120934689535214
"2343",88627,NA,0,2700,0,849.434478230679,0.27,0.27,0.00031785853637869,0.00031785853637869
"2344",88636,NA,402300,71100,0,973.027410592367,47.34,47.34,0.0486522779159736,0.0486522779159736
"2345",88637,NA,0,50400,0,895.679487778803,5.04,5.04,0.0056270128642766,0.0056270128642766
"2346",88640,NA,0,200700,0,831.406726542742,20.07,20.07,0.0241398095050993,0.0241398095050993
"2347",88642,NA,0,16200,6300,913.572578002649,1.62,2.25,0.00177325812858987,0.00246285851193038
"2348",89021,NA,1556100,0,0,888.941713046193,155.61,155.61,0.175050847222324,0.175050847222324
"2349",89558,NA,0,6804900,1520100,904.547180387979,680.49,832.5,0.752299067151062,0.920350002796895
"2350",89562,NA,0,9752400,0,1005.73365945774,975.24,975.24,0.969680184041782,0.969680184041782
"2351",89568,NA,0,7635600,0,962.678115895289,763.56,763.56,0.793162311880218,0.793162311880218
"2352",89569,NA,0,8992800,0,909.220396828924,899.28,899.28,0.989067120729371,0.989067120729371
"2353",89575,NA,0,940500,3095100,968.457649540523,94.05,403.56,0.0971131778912803,0.416703817860766
"2354",89580,NA,0,6265800,0,936.113155494366,626.58,626.58,0.669342158394409,0.669342158394409
"2355",89581,NA,0,1758600,54900,1087.08449845809,175.86,181.35,0.161772153176167,0.166822358572148
"2356",89586,NA,0,0,3183300,859.20975705963,0,318.33,0,0.370491602759939
"2357",89612,NA,0,1654200,0,959.97869233439,165.42,165.42,0.172316324644401,0.172316324644401
"2358",89615,NA,0,81000,0,1458.92847022024,8.1,8.1,0.00555201996899631,0.00555201996899631
"2359",89616,NA,0,984600,1344600,917.451439960724,98.46,232.92,0.107319031516496,0.253877197042681
"2360",89631,NA,0,0,3745800,863.11694814071,0,374.58,0,0.433985221593556
"2361",89640,NA,3492900,1332000,0,1068.87470123843,482.49,482.49,0.451399962447396,0.451399962447396
"2362",89642,NA,0,2700,3752100,1253.37577968968,0.27,375.48,0.000215418236394234,0.299574960745582
"2363",89651,NA,0,9000,0,1033.45054282934,0.9,0.9,0.000870868960536818,0.000870868960536818
"2364",89658,NA,0,1351800,243900,845.963726078876,135.18,159.57,0.159794085529615,0.188625108950738
"2365",89659,NA,0,93600,1270800,913.533289315402,9.36,136.44,0.0102459320415289,0.149354163220749
"2366",89660,NA,3063600,636300,729000,1473.10166340348,369.99,442.89,0.251163927915992,0.300651347427535
"2367",89662,NA,0,210600,0,884.235320124539,21.06,21.06,0.0238171892941732,0.0238171892941732
"2368",89663,NA,0,992700,2080800,858.754071315166,99.27,307.35,0.11559770522889,0.357902233324261
"2369",89669,NA,0,0,931500,830.212875687853,0,93.15,0,0.112200138937646
"2370",89675,NA,0,0,5040900,3280.81695505238,0,504.09,0,0.153647706320133
"2371",89693,NA,0,3600,0,883.313665948724,0.36,0.36,0.000407556244036304,0.000407556244036304
"2372",90048,NA,0,8532900,35100,1269.09484915536,853.29,856.8,0.672361093079767,0.675126843805441
"2373",90575,NA,0,0,5189400,978.969672856205,0,518.94,0,0.530087922423542
"2374",90579,NA,0,5523300,0,877.122569511636,552.33,552.33,0.629706747037106,0.629706747037106
"2375",90586,NA,0,0,662400,965.727693463404,0,66.24,0,0.0685907636783641
"2376",90597,NA,0,0,7565400,865.549080346479,0,756.54,0,0.874057886696797
"2377",90609,NA,0,0,716400,828.798899431196,0,71.64,0,0.086438338720245
"2378",90614,NA,0,0,19800,1024.27995629336,0,1.98,0,0.00193306525997559
"2379",90622,NA,0,109800,0,873.414122583988,10.98,10.98,0.0125713561483478,0.0125713561483478
"2380",90637,NA,0,0,3950100,981.181560887604,0,395.01,0,0.402586040898142
"2381",90643,NA,0,0,5254200,1023.11629908667,0,525.42,0,0.513548655679749
"2382",90650,NA,0,9000,0,942.142583804615,0.9,0.9,0.000955269420436945,0.000955269420436945
"2383",90652,NA,0,7842600,0,896.261988521979,784.26,784.26,0.875034320370229,0.875034320370229
"2384",90657,NA,0,4175100,0,1036.50166681756,417.51,417.51,0.402806877563362,0.402806877563362
"2385",90662,NA,0,53100,0,1056.38266576417,5.31,5.31,0.00502658759187308,0.00502658759187308
"2386",90664,NA,0,3849300,1479600,928.354307813652,384.93,532.89,0.414636951388248,0.574015756177184
"2387",90665,NA,0,0,1799100,1210.49769251671,0,179.91,0,0.148624818628076
"2388",90670,NA,0,0,252000,911.78519272297,0,25.2,0,0.027638088665097
"2389",90672,NA,0,0,3745800,983.216687031573,0,374.58,0,0.380974005975116
"2390",90673,NA,0,480600,5126400,872.226303185157,48.06,560.7,0.0551003791384147,0.642837756614838
"2391",90674,NA,0,5334300,0,877.127307495613,533.43,533.43,0.608155732288232,0.608155732288232
"2392",90675,NA,0,4232700,4572000,1015.62303764047,423.27,880.47,0.416758959095054,0.866925982740147
"2393",90680,NA,0,164700,2186100,984.743186874239,16.47,235.08,0.0167251728364619,0.238722139064692
"2394",90685,NA,0,188100,6660000,942.619488284382,18.81,684.81,0.0199550298225164,0.726496755595825
"2395",90687,NA,0,0,234900,869.615376163152,0,23.49,0,0.0270119418812955
"2396",90695,NA,0,44100,0,1032.50007734361,4.41,4.41,0.00427118612072742,0.00427118612072742
"2397",90698,NA,0,275400,92700,866.032385539891,27.54,36.81,0.0318001964589712,0.0425041841559451
"2398",90713,NA,0,5400,0,916.462925777032,0.54,0.54,0.000589221871187158,0.000589221871187158
"2399",91573,NA,0,2358000,0,1252.54685551046,235.8,235.8,0.188256430458166,0.188256430458166
"2400",91575,NA,0,12642300,9159300,2406.43531871383,1264.23,2180.16,0.525353825290303,0.905970745627699
"2401",91580,NA,0,9910800,0,1028.85777379632,991.08,991.08,0.963281830823977,0.963281830823977
"2402",91584,NA,0,0,2117700,1166.05434117581,0,211.77,0,0.181612462234358
"2403",91589,NA,0,527400,3366000,969.600933877782,52.74,389.34,0.0543935119669015,0.401546642950198
"2404",91594,NA,0,0,1115100,843.117846910848,0,111.51,0,0.132259090954566
"2405",91602,NA,2259900,0,0,1024.53791572598,225.99,225.99,0.220577488183896,0.220577488183896
"2406",91620,NA,2451600,152100,130500,891.651756552412,260.37,273.42,0.292008621175968,0.306644379928307
"2407",91639,NA,0,137700,0,978.710987163037,13.77,13.77,0.0140695263265765,0.0140695263265765
"2408",91641,NA,0,0,269100,1060.02891712611,0,26.91,0,0.0253860999122146
"2409",91648,NA,0,854100,0,828.296384445398,85.41,85.41,0.10311526357463,0.10311526357463
"2410",91651,NA,0,0,449100,887.253365238975,0,44.91,0,0.0506168832483423
"2411",91653,NA,0,0,2073600,1055.91168021067,0,207.36,0,0.196380060838638
